Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_0,Batch_664,Frame_661,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.124268 0.417431 0.918284 0.809476 0.755332 0.891959 0.876775 0.755397 0.631194 0.603175 0.555205 0.570404 0.653003 0.647103 0.761094 0.676413 0.799958 0.741265 0.677098 0.614455 0.584769 0.561454 0.545931 0.562546 0.576446 0.599132 0.627500 0.670611 0.652239 0.628378 0.598965 0.591061 0.589057 0.589608 0.607191 0.582482 0.587601 0.582608 0.570248 0.544487 0.578680 0.590775 0.531564 0.666756 0.706317 0.661078 0.235292 0.328380 0.856996 1.778433 1.932743 1.018952 -0.412362 0.333133 0.437682 1.197284 0.162554 -0.585859 -0.142786 0.193551 0.498638 0.348024 0.834635 1.094231 1.026801 1.392579 1.480190 1.317227 1.198456 1.158669 1.180831 1.081887 0.995841 0.807008 0.805031 0.801740 1.021237 0.918808 0.873250 0.743044 0.668161 0.577280 0.544732 0.527794 0.510983 0.544571 0.567690 0.595459 0.557900 0.527078 0.495508 0.484859 0.482519 0.491572 0.500088 0.491110 0.512195 0.538877 0.689127 0.907949...[truncated_32640_elements]
Source_0,Batch_665,Frame_662,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000004 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000003 0.000004 0.000007 0.000010 0.000002 0.000001 0.000004 0.000033 0.000081 0.000001 0.000002 0.000002 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_665,Frame_662,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.093256 0.413082 0.912309 0.790777 0.758806 0.894472 0.832534 0.759242 0.683105 0.666998 0.616147 0.628526 0.674232 0.664450 0.822757 0.690878 0.733042 0.696475 0.663644 0.612881 0.594600 0.554276 0.506013 0.510511 0.551236 0.577947 0.582575 0.604276 0.629948 0.617206 0.602725 0.595205 0.587271 0.582064 0.594752 0.589427 0.596268 0.600061 0.607422 0.593513 0.597135 0.609463 0.591917 0.640207 0.608198 0.601926 0.233789 0.333821 0.840706 1.723127 1.865011 0.808566 -0.490616 0.066299 0.439508 1.022106 -0.156305 -0.630462 -0.162439 0.170793 0.440701 0.345418 0.832237 1.074324 1.047972 1.386494 1.423134 1.292008 1.260022 1.220150 1.186428 1.088284 0.962220 0.761098 0.725664 0.768506 0.915215 0.860806 0.865671 0.781072 0.737128 0.612416 0.592564 0.545927 0.540375 0.552673 0.554578 0.573768 0.560823 0.533387 0.499411 0.476438 0.471088 0.476612 0.490173 0.500589 0.530007 0.606629 0.694544 0.884940...[truncated_32640_elements]
Source_0,Batch_666,Frame_663,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000004 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000005 0.000008 0.000014 0.000003 0.000002 0.000006 0.000044 0.000090 0.000001 0.000002 0.000002 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_666,Frame_663,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.075926 0.412812 0.912568 0.792067 0.750829 0.900954 0.855507 0.731503 0.660329 0.679189 0.626881 0.619692 0.621725 0.564790 0.717293 0.689885 0.722850 0.650430 0.623961 0.616581 0.608490 0.605126 0.612204 0.622723 0.611406 0.598627 0.573279 0.580122 0.554253 0.587319 0.627030 0.622353 0.576528 0.578918 0.578460 0.600694 0.591149 0.591980 0.588079 0.602038 0.590040 0.596181 0.585259 0.644699 0.633480 0.620391 0.284755 0.351028 0.929257 1.726417 1.827496 0.794749 -0.545241 0.031494 0.449328 0.966940 -0.254546 -0.626838 -0.164585 0.163541 0.300599 0.345001 0.831307 1.056267 1.003973 1.367570 1.410611 1.259303 1.221341 1.207254 1.070610 0.966518 0.812855 0.650804 0.677889 0.753499 0.901869 0.858964 0.859735 0.793839 0.744147 0.678158 0.665528 0.624934 0.601072 0.589536 0.578314 0.567896 0.534835 0.539064 0.546545 0.517505 0.472394 0.473773 0.476621 0.505259 0.520955 0.561796 0.609176 0.720661...[truncated_32640_elements]
Source_0,Batch_667,Frame_664,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000002 0.000003 0.000006 0.000009 0.000002 0.000001 0.000003 0.000028 0.000060 0.000001 0.000002 0.000003 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_667,Frame_664,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.090608 0.421872 0.918943 0.815027 0.782145 0.904299 0.891827 0.756497 0.674760 0.662897 0.610755 0.663906 0.703744 0.651508 0.781949 0.701491 0.714706 0.644093 0.610687 0.642949 0.634284 0.618471 0.646243 0.660468 0.667887 0.677308 0.620781 0.590586 0.587856 0.531030 0.517366 0.572313 0.592027 0.599267 0.619256 0.612588 0.617559 0.601400 0.601852 0.596880 0.607167 0.581927 0.596461 0.726936 0.703335 0.647301 0.245573 0.355170 0.802130 1.555691 1.828537 0.907172 -0.483300 0.061733 0.451724 1.012407 -0.212869 -0.624299 -0.160013 0.172292 0.199742 0.351338 0.847784 1.035438 1.046457 1.400908 1.464384 1.334559 1.288355 1.227423 1.085749 1.036310 0.951179 0.801527 0.802589 0.865642 1.078668 1.059597 1.038677 0.972033 0.903376 0.808965 0.832742 0.802364 0.797363 0.769782 0.680062 0.627645 0.606245 0.559554 0.554645 0.539958 0.520760 0.539602 0.525587 0.521224 0.550600 0.551885 0.625481 0.726052...[truncated_32640_elements]
Source_0,Batch_668,Frame_665,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000003 0.000005 0.000005 0.000010 0.000004 0.000002 0.000005 0.000023 0.000070 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_668,Frame_665,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.108254 0.418149 0.914816 0.831361 0.800081 0.910187 0.887636 0.756231 0.678569 0.644629 0.591111 0.643301 0.671367 0.640062 0.779016 0.688772 0.734238 0.663006 0.604616 0.636024 0.632225 0.592819 0.616787 0.648108 0.658632 0.658164 0.603969 0.584142 0.581090 0.520282 0.524024 0.581036 0.609169 0.614272 0.627761 0.599453 0.603980 0.595334 0.599351 0.613079 0.608674 0.565671 0.530105 0.643170 0.659375 0.634854 0.265412 0.400507 0.955458 1.707603 1.838644 0.773507 -0.494422 -0.002275 0.450388 0.861582 -0.264001 -0.633681 -0.154910 0.186354 0.299666 0.350420 0.844298 1.040610 1.036559 1.406106 1.463547 1.303559 1.244361 1.171640 1.004717 0.994773 0.927974 0.806523 0.801938 0.868749 1.120197 1.074460 1.038912 0.956205 0.880513 0.778601 0.807138 0.770263 0.764114 0.732587 0.662137 0.621067 0.602136 0.564291 0.567855 0.555150 0.549212 0.550841 0.531923 0.516171 0.531434 0.532603 0.615112 0.759385...[truncated_32640_elements]
Source_0,Batch_669,Frame_666,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000004 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000002 0.000003 0.000004 0.000006 0.000003 0.000001 0.000003 0.000016 0.000050 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_669,Frame_666,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.104864 0.419756 0.911673 0.774526 0.762381 0.886349 0.884643 0.737904 0.657777 0.637064 0.600076 0.650005 0.669471 0.645447 0.772227 0.694668 0.745375 0.672708 0.617885 0.611361 0.611336 0.615722 0.616861 0.617766 0.644179 0.644182 0.616523 0.606510 0.619420 0.612867 0.567073 0.522041 0.545027 0.586701 0.624138 0.605636 0.612524 0.625208 0.632082 0.620890 0.607814 0.602322 0.549912 0.701692 0.625880 0.570136 0.215003 0.356956 0.972055 1.790898 1.998434 1.186505 -0.454824 0.193430 0.466557 0.951375 -0.432744 -0.650396 -0.158014 0.194215 0.426100 0.347897 0.834357 1.040838 1.007432 1.354198 1.422694 1.250586 1.182785 1.131585 1.031132 1.001964 0.927212 0.821853 0.844234 0.910264 1.120013 1.034264 0.982747 0.926150 0.901602 0.853032 0.831349 0.756017 0.749301 0.693622 0.684230 0.667147 0.650614 0.608149 0.568350 0.567106 0.552980 0.534437 0.549401 0.539310 0.572289 0.610197 0.693426 0.801738...[truncated_32640_elements]
Source_0,Batch_670,Frame_667,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000003 0.000004 0.000007 0.000003 0.000002 0.000003 0.000017 0.000065 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_670,Frame_667,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.096110 0.423272 0.915207 0.724428 0.737680 0.918685 0.812778 0.677535 0.634271 0.607867 0.579127 0.617875 0.645237 0.602533 0.668273 0.660768 0.662976 0.580838 0.556543 0.566102 0.576159 0.579863 0.581764 0.610462 0.625294 0.637265 0.604012 0.574319 0.590907 0.590541 0.552777 0.536540 0.550905 0.556022 0.574597 0.571538 0.584448 0.604904 0.619910 0.619863 0.580672 0.584717 0.532533 0.754698 0.668584 0.533134 0.211559 0.351389 0.918766 1.695397 1.949938 1.241331 -0.436080 0.125896 0.460582 0.961301 -0.415213 -0.642906 -0.159878 0.194872 0.410510 0.347737 0.835015 0.973230 0.971311 1.313632 1.365075 1.187611 1.031416 0.966836 0.893321 0.824283 0.772310 0.680482 0.652142 0.726931 0.811219 0.822837 0.827151 0.831790 0.825923 0.779601 0.765660 0.761610 0.746976 0.721185 0.691968 0.659793 0.629892 0.585645 0.569227 0.571475 0.551583 0.523442 0.514113 0.514621 0.523277 0.548029 0.648911 0.778096...[truncated_32640_elements]
Source_0,Batch_671,Frame_668,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000003 0.000004 0.000007 0.000003 0.000002 0.000004 0.000022 0.000075 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_671,Frame_668,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.094300 0.423721 0.916835 0.760659 0.762060 0.946939 0.827827 0.679145 0.633062 0.606326 0.579211 0.592449 0.566271 0.500085 0.661273 0.681437 0.663904 0.572688 0.535571 0.513471 0.510655 0.524355 0.524253 0.574942 0.612679 0.619772 0.607150 0.600596 0.595547 0.590709 0.573103 0.558252 0.555761 0.562050 0.550876 0.568796 0.591445 0.613181 0.616611 0.620918 0.615959 0.653134 0.607642 0.835772 0.721071 0.510658 0.204952 0.342068 0.891742 1.626406 1.941079 1.096418 -0.456595 0.043808 0.447601 0.878224 -0.475229 -0.639844 -0.151502 0.194043 0.369770 0.348244 0.838531 1.010800 1.006428 1.369041 1.418179 1.231960 1.071439 1.029418 0.954876 0.871722 0.826705 0.688128 0.667698 0.743433 0.835108 0.824884 0.799119 0.734583 0.674052 0.695134 0.724401 0.738025 0.760070 0.738363 0.717703 0.691219 0.654877 0.630421 0.618119 0.604021 0.557322 0.523416 0.509767 0.505502 0.516627 0.547752 0.625407 0.734635...[truncated_32640_elements]
Source_0,Batch_672,Frame_669,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000003 0.000005 0.000008 0.000003 0.000002 0.000004 0.000027 0.000066 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_672,Frame_669,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.097989 0.425902 0.917907 0.802344 0.771307 0.937759 0.822413 0.693370 0.643089 0.606688 0.578409 0.584748 0.566866 0.519460 0.691926 0.701895 0.681492 0.584861 0.513331 0.462197 0.479200 0.485604 0.516973 0.569472 0.604886 0.612499 0.608220 0.597182 0.579609 0.579185 0.568311 0.582521 0.581065 0.584273 0.573408 0.600472 0.609425 0.628434 0.625793 0.625643 0.636823 0.684538 0.670890 0.842181 0.674247 0.530293 0.207834 0.351748 0.812595 1.507114 1.800534 1.006506 -0.410454 0.144971 0.446699 0.772987 -0.247439 -0.662072 -0.189005 0.171641 0.386826 0.349577 0.839698 1.099942 1.036417 1.385348 1.435997 1.264029 1.116851 1.081160 1.001502 0.902480 0.816472 0.691786 0.682605 0.754260 0.811544 0.793130 0.794184 0.702493 0.650622 0.637261 0.648319 0.691599 0.718807 0.716557 0.712302 0.658957 0.630769 0.629276 0.610746 0.607850 0.570505 0.566327 0.549570 0.544260 0.553134 0.607534 0.658066 0.767234...[truncated_32640_elements]
Source_0,Batch_673,Frame_670,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000002 0.000002 0.000003 0.000006 0.000003 0.000002 0.000005 0.000038 0.000104 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_673,Frame_670,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.110014 0.426593 0.918882 0.807420 0.804054 0.971998 0.837606 0.671962 0.626725 0.559496 0.570085 0.602674 0.571705 0.514472 0.691874 0.706575 0.661689 0.556678 0.503195 0.474771 0.497480 0.513218 0.514850 0.535572 0.586758 0.601200 0.596867 0.613041 0.590359 0.601529 0.573337 0.550757 0.553764 0.584681 0.567608 0.585417 0.597039 0.631488 0.626439 0.630678 0.632707 0.686861 0.672750 0.854474 0.670454 0.493902 0.208465 0.357996 0.876900 1.571789 1.613122 1.081229 -0.357170 0.235855 0.445365 0.816735 -0.165404 -0.629087 -0.170992 0.177836 0.404561 0.349750 0.839910 1.117497 1.068149 1.461212 1.506931 1.293866 1.171238 1.067080 1.019583 0.933065 0.893476 0.708195 0.723835 0.782701 0.897484 0.845797 0.806407 0.731018 0.702308 0.670976 0.656191 0.693323 0.718409 0.719608 0.726004 0.704968 0.655877 0.649104 0.611444 0.598924 0.575533 0.565187 0.548894 0.553827 0.568257 0.619405 0.646116 0.774410...[truncated_32640_elements]
Source_0,Batch_674,Frame_671,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000004 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000003 0.000006 0.000009 0.000004 0.000003 0.000008 0.000079 0.000114 0.000001 0.000002 0.000003 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_674,Frame_671,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.113200 0.429575 0.924134 0.989395 0.877550 0.987881 0.869938 0.691976 0.603602 0.581192 0.569751 0.535237 0.516567 0.514507 0.660335 0.668052 0.624361 0.519224 0.502421 0.497245 0.469261 0.456778 0.483881 0.493762 0.526304 0.563571 0.523072 0.567880 0.601329 0.565407 0.535955 0.550317 0.546252 0.569359 0.593499 0.581256 0.583590 0.608326 0.627811 0.623089 0.691263 0.726042 0.762742 0.905320 0.826361 0.553080 0.219101 0.373470 0.836266 1.435589 1.288945 0.982648 -0.495511 0.066514 0.433112 0.739324 0.173374 -0.652481 -0.198232 0.135792 0.377706 0.350942 0.842725 1.215170 1.167300 1.539468 1.579706 1.360334 1.263284 1.205995 1.140856 1.048390 0.937071 0.855723 0.826864 0.842003 0.884081 0.819238 0.829417 0.767385 0.752816 0.695832 0.643313 0.645148 0.700448 0.707502 0.688286 0.678749 0.662238 0.648989 0.608862 0.587368 0.590414 0.613154 0.593556 0.556564 0.527102 0.556336 0.663906 0.794876...[truncated_32640_elements]
Source_0,Batch_675,Frame_672,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000003 0.000004 0.000002 0.000003 0.000006 0.000002 0.000002 0.000006 0.000069 0.000151 0.000001 0.000002 0.000003 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_675,Frame_672,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.111260 0.430427 0.925668 0.969879 0.861115 0.971886 0.860966 0.697910 0.636685 0.622658 0.569562 0.524897 0.518323 0.513058 0.690011 0.717700 0.671708 0.556997 0.505758 0.477857 0.463135 0.448761 0.448125 0.471301 0.509897 0.534761 0.512812 0.566895 0.604910 0.571327 0.552492 0.573193 0.562990 0.579139 0.602874 0.591840 0.589538 0.609932 0.630888 0.624779 0.690145 0.713801 0.734477 0.888090 0.798448 0.542019 0.216548 0.372354 0.836591 1.489344 1.369275 1.155275 -0.434400 0.248239 0.431683 0.809245 0.341914 -0.632427 -0.189794 0.155588 0.342767 0.351016 0.843713 1.210147 1.156348 1.507485 1.566690 1.374697 1.314764 1.217401 1.135756 1.050113 0.907955 0.840180 0.828917 0.865850 0.944515 0.895785 0.865095 0.804681 0.746583 0.678704 0.618995 0.620086 0.660892 0.679425 0.692650 0.701869 0.693650 0.678880 0.643988 0.615605 0.604662 0.617850 0.593464 0.556490 0.529425 0.557580 0.674435 0.801021...[truncated_32640_elements]
Source_0,Batch_676,Frame_673,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000004 0.000004 0.000003 0.000003 0.000005 0.000003 0.000002 0.000008 0.000118 0.000207 0.000001 0.000002 0.000003 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
