Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_0,Batch_281,Frame_280,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.328864 0.446126 0.937370 1.327317 1.286105 1.176646 0.990945 0.690392 0.419692 0.424510 0.511144 0.502805 0.506139 0.491544 0.462992 0.478393 0.478245 0.457457 0.481637 0.496231 0.507273 0.540105 0.583339 0.561973 0.493583 0.442785 0.333267 0.328142 0.186694 0.147464 0.288361 0.329880 0.424330 0.473115 0.452381 0.471327 0.522941 0.709021 0.614701 0.530333 0.346726 0.479779 0.791246 0.650614 0.640868 0.488485 0.398487 0.523220 0.621837 0.641341 0.654274 0.647282 0.661972 0.655030 0.622680 0.587863 0.556519 0.201558 0.171764 0.126300 -0.006842 0.434792 0.937719 1.343023 1.165176 1.344827 1.300080 1.167663 1.012905 0.900056 0.936231 0.862220 0.833090 0.817898 0.904220 0.944867 0.924140 0.861662 0.833209 0.813856 0.806768 0.898667 0.905303 0.878592 0.738873 0.654749 0.458124 0.360845 0.321554 0.451308 0.629986 0.743265 0.892836 0.867493 0.895524 1.093674 0.877964 1.011689 0.869847 0.574997...[truncated_32640_elements]
Source_0,Batch_282,Frame_281,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000007 0.000007 0.000011 0.000007 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000013 0.000019 0.000007 0.000007 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000002 0.000002 0.000009 0.000019 0.000004 0.000007 0.000004 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000004 0.000008 0.000005 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_282,Frame_281,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.354340 0.439443 0.934581 1.362893 1.317318 1.184154 0.941138 0.682110 0.483273 0.462883 0.501311 0.498321 0.510081 0.499059 0.461441 0.470976 0.486895 0.458667 0.486679 0.486519 0.493891 0.539283 0.583734 0.562424 0.502816 0.456932 0.336048 0.320500 0.178903 0.141528 0.307602 0.409535 0.511391 0.488039 0.453929 0.462257 0.501677 0.679795 0.643030 0.657695 0.331905 0.374162 0.907493 0.648973 0.670870 0.669288 0.561555 0.501966 0.581188 0.637197 0.642140 0.656739 0.648944 0.604387 0.545733 0.534525 0.540924 0.215033 0.181050 0.110809 0.003508 0.438249 0.934580 1.352716 1.203947 1.479929 1.438258 1.258474 0.999003 0.901919 0.890973 0.867292 0.854482 0.828566 0.890033 0.930727 0.917752 0.867080 0.843723 0.776420 0.785786 0.845467 0.867256 0.853425 0.740700 0.658731 0.451516 0.351405 0.316909 0.458230 0.634410 0.752216 0.799841 0.819238 0.942806 1.196981 1.006021 1.032648 0.998731 0.633242...[truncated_32640_elements]
Source_0,Batch_283,Frame_282,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000009 0.000007 0.000014 0.000006 0.000004 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000013 0.000022 0.000006 0.000006 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000002 0.000010 0.000014 0.000003 0.000004 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000005 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_283,Frame_282,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.204528 0.453320 0.941605 1.325044 1.325961 1.213226 0.948960 0.655502 0.412024 0.422898 0.496104 0.497743 0.511838 0.489087 0.460196 0.476763 0.486177 0.474957 0.494013 0.537614 0.547335 0.568757 0.602326 0.602976 0.531191 0.481458 0.350693 0.323970 0.204560 0.174036 0.327504 0.456053 0.562821 0.470523 0.468106 0.449332 0.417959 0.567980 0.640365 0.683267 0.524737 0.381375 0.956149 0.860657 0.602413 0.764166 0.797560 0.619595 0.589402 0.636634 0.647512 0.660032 0.664900 0.616003 0.562084 0.547085 0.539686 0.225605 0.196253 0.114804 0.063026 0.421517 0.928250 1.350007 1.243137 1.431453 1.398913 1.241926 0.937633 0.852986 0.821234 0.832432 0.805340 0.797751 0.848282 0.887599 0.919401 0.891730 0.862371 0.874885 0.854062 0.975067 0.957159 0.961228 0.828472 0.702379 0.467649 0.352364 0.316879 0.466228 0.686499 0.765304 0.784929 0.784340 0.904912 1.262682 1.261626 1.228009 1.008365 0.930146...[truncated_32640_elements]
Source_0,Batch_284,Frame_283,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000007 0.000004 0.000014 0.000003 0.000003 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000015 0.000021 0.000007 0.000006 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000005 0.000008 0.000001 0.000002 0.000008 0.000020 0.000004 0.000006 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000002 0.000006 0.000011 0.000006 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001...[truncated_8160_elements]
Source_0,Batch_284,Frame_283,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.312281 0.441243 0.933468 1.357468 1.302272 1.170468 0.929616 0.647987 0.478480 0.495705 0.512259 0.497075 0.513520 0.485327 0.454735 0.468653 0.493785 0.482686 0.468099 0.518003 0.537638 0.557943 0.566449 0.578678 0.522695 0.478575 0.345770 0.317134 0.206378 0.208556 0.327238 0.446282 0.580481 0.467853 0.484378 0.468049 0.440357 0.465908 0.678646 0.724270 0.554033 0.404134 0.427949 0.640811 0.565654 0.742217 0.792310 0.698739 0.601516 0.649976 0.655056 0.651061 0.640910 0.607930 0.569528 0.562001 0.559076 0.233122 0.175927 0.113909 -0.002975 0.371202 0.909896 1.355021 1.218588 1.428549 1.378607 1.223003 0.957116 0.827984 0.829336 0.825791 0.800916 0.806646 0.861081 0.900551 0.917767 0.877958 0.829533 0.852615 0.818416 0.931842 0.892918 0.909894 0.798655 0.675953 0.442204 0.352049 0.311305 0.483034 0.693668 0.788919 0.790202 0.725587 0.672220 0.919460 1.085594 1.073090 0.997228 1.094791...[truncated_32640_elements]
Source_0,Batch_285,Frame_284,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000003 0.000003 0.000012 0.000004 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000012 0.000020 0.000007 0.000006 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000007 0.000015 0.000003 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000010 0.000006 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000...[truncated_8160_elements]
Source_0,Batch_285,Frame_284,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.325334 0.447400 0.930752 1.356620 1.304676 1.178461 0.991914 0.687245 0.532664 0.538872 0.525019 0.501211 0.510957 0.490384 0.455828 0.462113 0.484996 0.476711 0.473417 0.529291 0.546959 0.566962 0.586857 0.597980 0.533689 0.481497 0.367004 0.323131 0.210261 0.198826 0.331175 0.441994 0.544654 0.446010 0.453285 0.459344 0.387319 0.408072 0.643105 0.671176 0.303135 0.332638 0.370905 0.278454 0.234060 0.470214 0.677856 0.691928 0.646469 0.658460 0.656140 0.656998 0.656928 0.613983 0.567433 0.571074 0.555280 0.219225 0.184625 0.118577 -0.030918 0.383454 0.913483 1.345621 1.250962 1.555015 1.556106 1.377490 1.081394 0.924181 0.845100 0.812253 0.785107 0.803014 0.845425 0.890790 0.894634 0.861615 0.833684 0.865224 0.833681 0.962897 0.917892 0.949579 0.842913 0.677365 0.440714 0.352769 0.312069 0.478598 0.679778 0.784917 0.782950 0.726549 0.643563 0.757481 0.750574 0.840806 0.934389 0.767183...[truncated_32640_elements]
Source_0,Batch_286,Frame_285,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000003 0.000003 0.000021 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000013 0.000017 0.000010 0.000006 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000008 0.000011 0.000003 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000004 0.000008 0.000007 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000...[truncated_8160_elements]
Source_0,Batch_286,Frame_285,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.377090 0.463805 0.965236 1.377637 1.335104 1.165272 0.972348 0.632699 0.475348 0.495558 0.487106 0.493432 0.507905 0.501174 0.475253 0.485598 0.501673 0.485718 0.485763 0.529027 0.534097 0.551885 0.584039 0.594432 0.521747 0.468272 0.323140 0.306217 0.214748 0.218765 0.326522 0.415876 0.524386 0.456265 0.426487 0.419115 0.377244 0.399673 0.601092 0.770895 0.327843 0.318626 0.350841 0.394043 0.259149 0.255980 0.557059 0.713196 0.680592 0.677005 0.675382 0.667012 0.652623 0.602135 0.569239 0.565135 0.542130 0.234805 0.195383 0.114549 -0.005357 0.389229 0.915299 1.362742 1.265855 1.537165 1.509929 1.269595 0.966724 0.838637 0.807984 0.790007 0.790753 0.845963 0.927552 0.993857 0.969217 0.920362 0.873948 0.871021 0.833222 0.925149 0.903006 0.915013 0.821764 0.659537 0.414538 0.347700 0.299588 0.481374 0.629623 0.771415 0.837202 0.793581 0.610150 0.642317 0.606937 0.702642 0.835651 0.747166...[truncated_32640_elements]
Source_0,Batch_287,Frame_286,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000002 0.000002 0.000012 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000014 0.000022 0.000008 0.000005 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000002 0.000009 0.000006 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000008 0.000012 0.000002 0.000004 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000...[truncated_8160_elements]
Source_0,Batch_287,Frame_286,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.296652 0.449692 0.930590 1.309376 1.313012 1.139999 0.944525 0.644444 0.502658 0.523174 0.513330 0.489404 0.502953 0.485824 0.467142 0.479411 0.495659 0.472144 0.487192 0.519647 0.495671 0.503817 0.565994 0.557463 0.499513 0.438541 0.329953 0.326142 0.215633 0.258622 0.339362 0.416969 0.533614 0.443473 0.425971 0.470418 0.449305 0.386449 0.505615 0.740642 0.528248 0.282146 0.307627 0.385408 0.480168 0.430403 0.520830 0.741286 0.775680 0.718637 0.699989 0.658158 0.660489 0.622951 0.583000 0.561212 0.539995 0.243367 0.191934 0.114182 -0.023220 0.368409 0.903880 1.354532 1.266357 1.516358 1.493409 1.299324 0.982158 0.852075 0.811608 0.775628 0.771595 0.827454 0.937637 1.008793 0.943840 0.892701 0.828393 0.818272 0.777440 0.818418 0.869413 0.825477 0.758317 0.618623 0.398457 0.355703 0.321099 0.553241 0.761866 0.793657 0.775277 0.681685 0.570258 0.721995 0.656961 0.677608 0.802609 0.846356...[truncated_32640_elements]
Source_0,Batch_288,Frame_287,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000002 0.000005 0.000012 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000015 0.000023 0.000008 0.000005 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000007 0.000024 0.000009 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000003 0.000012 0.000007 0.000001 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000...[truncated_8160_elements]
Source_0,Batch_288,Frame_287,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.307829 0.451314 0.927504 1.356307 1.337826 1.142159 0.895241 0.626192 0.500920 0.517276 0.509822 0.483201 0.492912 0.457762 0.447295 0.458827 0.476019 0.460304 0.468706 0.488602 0.544105 0.552008 0.572832 0.578470 0.523023 0.429627 0.325141 0.326848 0.206114 0.252524 0.343626 0.422645 0.537997 0.443691 0.433459 0.471426 0.504077 0.417294 0.409675 0.599279 0.708057 0.509199 0.293879 0.347345 0.431031 0.359352 0.369678 0.614726 0.762851 0.709159 0.655754 0.634079 0.667962 0.623405 0.574856 0.556895 0.538230 0.243151 0.190883 0.115916 -0.017157 0.399623 0.911597 1.356095 1.242108 1.456828 1.404267 1.243500 0.958174 0.833479 0.815687 0.775048 0.760818 0.794558 0.862743 0.874366 0.860544 0.810904 0.790474 0.776978 0.795830 0.860206 0.898885 0.834881 0.766879 0.610900 0.392065 0.355753 0.317943 0.544127 0.753912 0.800334 0.791889 0.686135 0.576330 0.649239 0.704932 0.670607 0.712343 0.785519...[truncated_32640_elements]
Source_0,Batch_289,Frame_288,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000003 0.000005 0.000007 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000015 0.000023 0.000007 0.000005 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000011 0.000050 0.000024 0.000019 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000005 0.000007 0.000001 0.000003 0.000007 0.000004 0.000001 0.000003 0.000001 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000007 0.000009 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000...[truncated_8160_elements]
Source_0,Batch_289,Frame_288,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.453169 0.440987 0.923211 1.308235 1.275364 1.114083 0.855596 0.611310 0.484428 0.507654 0.507067 0.476303 0.491921 0.452690 0.434587 0.451078 0.474424 0.461353 0.464274 0.488108 0.533709 0.556359 0.584467 0.589410 0.538214 0.451126 0.334457 0.322079 0.206649 0.257240 0.346696 0.442834 0.549126 0.439874 0.430826 0.482660 0.522242 0.496089 0.409407 0.430380 0.587315 0.562541 0.222602 0.342055 0.263371 0.362544 0.375239 0.594014 0.649989 0.743027 0.748220 0.695740 0.685734 0.644958 0.590441 0.551300 0.539116 0.234639 0.188926 0.115440 -0.034775 0.422514 0.915677 1.347663 1.228739 1.472741 1.405929 1.244675 0.915856 0.817586 0.806569 0.762146 0.753993 0.789523 0.856045 0.925310 0.846811 0.809897 0.796914 0.804570 0.841622 0.917172 0.927659 0.867060 0.793083 0.613744 0.399827 0.353588 0.311909 0.559787 0.766425 0.803721 0.784402 0.680915 0.557297 0.652531 0.715314 0.701875 0.697432 0.753603...[truncated_32640_elements]
Source_0,Batch_290,Frame_289,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000003 0.000006 0.000008 0.000003 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000014 0.000022 0.000008 0.000005 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000002 0.000015 0.000011 0.000028 0.000012 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000004 0.000008 0.000001 0.000003 0.000007 0.000004 0.000001 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000...[truncated_8160_elements]
Source_0,Batch_290,Frame_289,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.477578 0.440975 0.919329 1.319302 1.299826 1.184236 0.892357 0.591245 0.472320 0.495649 0.492291 0.471975 0.486991 0.452818 0.441324 0.455751 0.478210 0.466992 0.467953 0.487623 0.526066 0.554328 0.579072 0.583374 0.540270 0.448703 0.325986 0.317166 0.210881 0.262805 0.343390 0.446808 0.546930 0.443155 0.407962 0.479390 0.515823 0.530296 0.522756 0.451060 0.434817 0.610845 0.264603 0.313720 0.239307 0.405728 0.482744 0.553770 0.809118 0.714217 0.675187 0.679973 0.737079 0.695266 0.606027 0.540725 0.510357 0.248910 0.173948 0.112579 -0.015942 0.428289 0.917280 1.350907 1.275223 1.550168 1.445729 1.200845 0.868138 0.824163 0.814886 0.766422 0.762616 0.803726 0.888326 0.961660 0.879803 0.843425 0.834546 0.832805 0.846168 0.901936 0.899127 0.849965 0.778768 0.628699 0.403930 0.351337 0.311875 0.564492 0.770823 0.804041 0.792697 0.682781 0.525747 0.637996 0.648440 0.710597 0.871084 0.896391...[truncated_32640_elements]
Source_0,Batch_291,Frame_290,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000007 0.000009 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000014 0.000021 0.000008 0.000006 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000017 0.000020 0.000021 0.000014 0.000004 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000005 0.000007 0.000001 0.000003 0.000007 0.000005 0.000001 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000006 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_291,Frame_290,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.396808 0.441839 0.925382 1.346161 1.320966 1.204558 0.942683 0.628905 0.494130 0.525616 0.517891 0.483984 0.508628 0.482799 0.453964 0.479735 0.493277 0.492816 0.529178 0.576513 0.587262 0.598415 0.620634 0.589633 0.546183 0.486312 0.374447 0.321256 0.207677 0.266028 0.334460 0.403024 0.502400 0.447194 0.409234 0.478428 0.480541 0.467634 0.533304 0.508943 0.560063 0.633057 0.534066 0.229902 0.079583 0.412713 0.647733 0.715345 0.768936 0.800205 0.761556 0.747870 0.733041 0.688831 0.625180 0.558975 0.527788 0.223501 0.192223 0.107465 -0.030808 0.434041 0.920649 1.356125 1.325130 1.644720 1.576933 1.333598 0.965965 0.876026 0.848824 0.799557 0.812318 0.861389 0.979822 1.155957 0.924622 0.889833 0.861474 0.870111 0.867791 0.946416 0.988819 0.959446 0.900330 0.686188 0.432111 0.349039 0.295978 0.555893 0.757648 0.800351 0.842883 0.729255 0.557859 0.597218 0.632749 0.607947 0.817433 1.015922...[truncated_32640_elements]
